Timestamp,Event_Type,Key_Button,Active_Window
1775455208.7964718,Mouse,Button.left,Honeypot Exam Collector
1775455211.7026556,Keyboard,d,Honeypot Exam Collector
1775455211.9074776,Keyboard,i,Honeypot Exam Collector
1775455212.2400882,Keyboard,g,Honeypot Exam Collector
1775455212.4139352,Keyboard,i,Honeypot Exam Collector
1775455212.7597492,Keyboard,t,Honeypot Exam Collector
1775455213.001236,Keyboard,a,Honeypot Exam Collector
1775455213.2333355,Keyboard,l,Honeypot Exam Collector
1775455213.4474046,Keyboard,Key.space,Honeypot Exam Collector
1775455213.709235,Keyboard,i,Honeypot Exam Collector
1775455213.8844612,Keyboard,m,Honeypot Exam Collector
1775455214.1258025,Keyboard,a,Honeypot Exam Collector
1775455214.3312447,Keyboard,g,Honeypot Exam Collector
1775455214.5327668,Keyboard,e,Honeypot Exam Collector
1775455214.7141225,Keyboard,Key.space,Honeypot Exam Collector
1775455214.979624,Keyboard,i,Honeypot Exam Collector
1775455215.3242073,Keyboard,s,Honeypot Exam Collector
1775455215.6161792,Keyboard,Key.space,Honeypot Exam Collector
1775455215.9221313,Keyboard,t,Honeypot Exam Collector
1775455216.1431947,Keyboard,h,Honeypot Exam Collector
1775455216.3271518,Keyboard,e,Honeypot Exam Collector
1775455216.538692,Keyboard,Key.space,Honeypot Exam Collector
1775455217.3919187,Keyboard,r,Honeypot Exam Collector
1775455217.595381,Keyboard,e,Honeypot Exam Collector
1775455217.9303055,Keyboard,p,Honeypot Exam Collector
1775455218.1813972,Keyboard,r,Honeypot Exam Collector
1775455218.3455062,Keyboard,e,Honeypot Exam Collector
1775455220.0747845,Keyboard,s,Honeypot Exam Collector
1775455220.3503602,Keyboard,e,Honeypot Exam Collector
1775455220.611877,Keyboard,n,Honeypot Exam Collector
1775455220.9377763,Keyboard,t,Honeypot Exam Collector
1775455221.189915,Keyboard,a,Honeypot Exam Collector
1775455221.746617,Keyboard,t,Honeypot Exam Collector
1775455222.1646903,Keyboard,i,Honeypot Exam Collector
1775455222.3478498,Keyboard,o,Honeypot Exam Collector
1775455222.5897133,Keyboard,n,Honeypot Exam Collector
