Timestamp,Frame_ID,Gaze_X,Gaze_Y,Head_Yaw,Head_Pitch,Head_Roll,Active_Window
1770557940.995306,22,0.6142333149909973,0.6831703782081604,-38.82307949849844,13.663112332350266,177.71925497433455,Command Prompt - python  data_collector.py
1770557941.0447838,23,0.6143386960029602,0.6864446401596069,-40.15110241525112,15.26030024093205,177.53272023509277,Command Prompt - python  data_collector.py
1770557941.0652769,24,0.6133565902709961,0.6864169836044312,-40.009715895762746,14.42361750093509,177.94007542928586,Command Prompt - python  data_collector.py
1770557941.0867,25,0.6114069819450378,0.6862366199493408,-40.048765631029276,13.787447298179012,177.97641180635787,Command Prompt - python  data_collector.py
1770557941.1237392,26,0.6102157235145569,0.6861816048622131,-39.32816751758408,13.660416064106002,177.99560832891035,Command Prompt - python  data_collector.py
1770557941.1587782,27,0.6087242364883423,0.6861307621002197,-37.534863729425105,13.456196457273872,178.60162717091842,Command Prompt - python  data_collector.py
1770557941.2043574,28,0.6031975746154785,0.6831861138343811,-36.002157807245354,13.286200709062388,179.51566429804444,Command Prompt - python  data_collector.py
1770557941.2343657,29,0.5913196802139282,0.6817249655723572,-32.06196168250584,13.418561722465846,179.89404014010583,Command Prompt - python  data_collector.py
1770557941.2837791,30,0.5904456973075867,0.6799389719963074,-33.11613175198848,12.616746288530273,-179.88573293207892,Command Prompt - python  data_collector.py
1770557941.307915,31,0.5766395330429077,0.67678302526474,-29.933751065127122,12.18905772882608,-178.78663602899437,Command Prompt - python  data_collector.py
1770557941.3282368,32,0.5638823509216309,0.6727072596549988,-27.482329393181164,12.335953272783597,-177.75783600802518,Command Prompt - python  data_collector.py
1770557941.363861,33,0.5501021146774292,0.6662937998771667,-24.893344029884013,11.51404384437695,-177.26717787342767,Command Prompt - python  data_collector.py
1770557941.394934,34,0.5349667072296143,0.660158097743988,-24.589516052874558,11.495801935034224,-176.57579406181222,Command Prompt - python  data_collector.py
1770557941.4451723,35,0.5353918075561523,0.6604373455047607,-25.699775166857194,11.545382400979964,-176.84287581070737,Command Prompt - python  data_collector.py
1770557941.4710944,36,0.5254727005958557,0.6589840054512024,-11.954958232505637,-2.0539793000622595,7.431010066740641,Command Prompt - python  data_collector.py
1770557941.4923456,37,0.5159111022949219,0.6546810865402222,-9.093969729911446,-2.3454596401137717,6.60526127514296,Command Prompt - python  data_collector.py
1770557941.5220015,38,0.5082975625991821,0.6533045172691345,-16.36752464119757,13.22475390025059,-177.16903322900063,Command Prompt - python  data_collector.py
1770557941.554754,39,0.501470685005188,0.6492100954055786,-13.527543945485311,13.914670220316596,-176.97364326500661,Command Prompt - python  data_collector.py
1770557941.6021247,40,0.49695029854774475,0.6478034853935242,-3.348114591465111,-2.2102148393972465,5.574749129967991,Command Prompt - python  data_collector.py
1770557941.639501,41,0.49439916014671326,0.646529495716095,-3.002062658746417,-2.749289548447211,5.456142785298554,Command Prompt - python  data_collector.py
1770557941.6872091,42,0.4940519332885742,0.6462819576263428,-3.9793628260798393,-2.9117165589015674,5.715985357602171,Command Prompt - python  data_collector.py
1770557941.7093658,43,0.49096640944480896,0.6450355052947998,-2.136237192905915,-3.0621214749838117,5.524662514048127,Command Prompt - python  data_collector.py
1770557941.7302804,44,0.4896852970123291,0.6428678035736084,-2.0097311949660783,-3.2911742735922855,5.2652030826804195,Command Prompt - python  data_collector.py
1770557941.7643542,45,0.4898582994937897,0.6400324106216431,-0.9460731058531423,-3.791332672023765,4.670781882182986,Command Prompt - python  data_collector.py
1770557941.7946553,46,0.48934632539749146,0.6362550258636475,-1.0364173755771389,-4.42645268379726,4.349168765184636,Command Prompt - python  data_collector.py
1770557941.8427434,47,0.4892791211605072,0.6361940503120422,-1.086806115256961,-4.2696462028459,4.31599100881759,Command Prompt - python  data_collector.py
1770557941.8685164,48,0.48908787965774536,0.6347200870513916,-0.7608201766573993,-4.698080482009132,4.2876759738217345,Command Prompt - python  data_collector.py
1770557941.8930695,49,0.4861108362674713,0.6330311894416809,0.5166663387872936,-4.465568365541851,3.944260917389947,Command Prompt - python  data_collector.py
1770557941.9231565,50,0.48367053270339966,0.6264044046401978,0.9309892502099727,-6.335743349358427,4.055223070321835,Command Prompt - python  data_collector.py
1770557941.955089,51,0.4792118966579437,0.6202423572540283,3.972919422216669,-7.164293548281941,3.3565520573591994,Command Prompt - python  data_collector.py
1770557942.0011897,52,0.4695240557193756,0.6129907965660095,7.6301739435141105,-6.903840170026489,3.924221287655476,Command Prompt - python  data_collector.py
1770557942.0342283,53,0.46658840775489807,0.6041702628135681,8.028526079198036,-8.332616706634738,3.944789588164881,Command Prompt - python  data_collector.py
1770557942.0868747,54,0.46576744318008423,0.6016759276390076,7.702532818920782,-8.650945829997037,3.9546342855508034,Command Prompt - python  data_collector.py
1770557942.1105025,55,0.4634839594364166,0.5933648347854614,8.150906121873614,-9.522475044749484,3.8778643471934293,Command Prompt - python  data_collector.py
1770557942.1319396,56,0.4608837068080902,0.5819952487945557,8.908712129628118,-9.925342299031815,4.4385683523231485,Command Prompt - python  data_collector.py
1770557942.1628716,57,0.46158599853515625,0.5697289109230042,7.615615957124098,-11.469524538435596,4.018263791537397,Command Prompt - python  data_collector.py
1770557942.1945615,58,0.4631393551826477,0.5586957335472107,6.631096552514566,-12.647493987641788,3.9113639121221566,Command Prompt - python  data_collector.py
1770557942.238351,59,0.4636990427970886,0.5588181614875793,6.409767883888126,-11.904663214473977,4.061149687943022,Command Prompt - python  data_collector.py
1770557942.2603364,60,0.4644673466682434,0.5488408803939819,6.318129811916229,-13.875144437002188,3.8243915136064413,Command Prompt - python  data_collector.py
1770557942.281735,61,0.46552515029907227,0.5387400984764099,4.659546217068753,-15.292686022316598,4.403368247729451,Command Prompt - python  data_collector.py
1770557942.322787,62,0.4727576673030853,0.5341252684593201,0.07654385067160832,-16.12615769200744,4.960435633657523,Command Prompt - python  data_collector.py
1770557942.3543515,63,0.4798471927642822,0.5317774415016174,-3.5958213314262446,-17.2018261064665,5.705814533333414,Command Prompt - python  data_collector.py
1770557942.4016006,64,0.4833144545555115,0.5307387113571167,-4.477037869224843,-15.964703536059186,5.285518793136015,Command Prompt - python  data_collector.py
1770557942.4361398,65,0.4868701100349426,0.528956413269043,-5.578728902106463,-16.996583251089078,5.4093718471673276,Command Prompt - python  data_collector.py
1770557942.4813879,66,0.487377405166626,0.5296916365623474,-5.6461232359097115,-16.894513805498505,5.549254689366203,Command Prompt - python  data_collector.py
1770557942.5025146,67,0.48888105154037476,0.5293778777122498,-5.855138203696093,-17.387667556712216,5.369609206241986,Command Prompt - python  data_collector.py
1770557942.5269039,68,0.4921664297580719,0.5288097262382507,-5.864651765273922,-17.741981242406386,5.475262296598397,Command Prompt - python  data_collector.py
1770557942.5638413,69,0.4946114122867584,0.5297674536705017,-5.199264588460324,-18.233020845768287,5.844778348008231,Command Prompt - python  data_collector.py
1770557942.595722,70,0.4997952878475189,0.5302614569664001,-6.904620091706523,-18.03042522782468,6.309138063467569,Command Prompt - python  data_collector.py
1770557942.6446826,71,0.4993883967399597,0.5301785469055176,-7.046561431634982,-18.29377805658513,5.865655785737667,Command Prompt - python  data_collector.py
1770557942.6698596,72,0.5034795999526978,0.5305341482162476,-7.270295748485258,-18.491999364028835,6.285903478557075,Command Prompt - python  data_collector.py
1770557942.6904604,73,0.511900007724762,0.5307319164276123,-8.402223199808352,-19.936069064137865,6.543878487040583,Command Prompt - python  data_collector.py
1770557942.7221446,74,0.527018129825592,0.5314202904701233,-11.78086881946898,-19.63836205300849,7.289002980086587,Command Prompt - python  data_collector.py
1770557942.7547398,75,0.5472453832626343,0.5410159826278687,-14.909480666064672,-19.18789084378243,7.890406904726814,Command Prompt - python  data_collector.py
1770557942.8035643,76,0.5705994367599487,0.545170783996582,-16.671874251860157,-18.215077888787405,7.708419953026693,Command Prompt - python  data_collector.py
1770557942.8342712,77,0.5948630571365356,0.5486443638801575,-20.61537832129159,-17.401416672812022,6.845145388257856,Command Prompt - python  data_collector.py
1770557942.8830025,78,0.5943761467933655,0.5495948791503906,-19.694704155232127,-16.373446578357953,5.959836455290532,Command Prompt - python  data_collector.py
1770557942.9031975,79,0.618821382522583,0.5496812462806702,-25.284810823621317,-15.885779003020868,6.6984956626511964,Command Prompt - python  data_collector.py
1770557942.9244678,80,0.6353743076324463,0.55548495054245,-28.23338391572834,-14.600606341224982,8.001420390410985,Command Prompt - python  data_collector.py
1770557942.963566,81,0.656039834022522,0.561848521232605,-33.3404873364972,-16.27794732982681,9.04941350008574,Command Prompt - python  data_collector.py
1770557942.9944704,82,0.664034366607666,0.5639281868934631,-53.13036127999001,-16.20044628832992,-171.54461733090196,Command Prompt - python  data_collector.py
1770557943.0429316,83,0.6653136610984802,0.5645119547843933,-34.939857375322966,-16.28883891641567,9.45801128027464,Command Prompt - python  data_collector.py
1770557943.0643122,84,0.6735818386077881,0.5642102956771851,-37.26391451656491,-17.673591892414304,9.698371343357287,Command Prompt - python  data_collector.py
1770557943.0848532,85,0.6753908395767212,0.5680297613143921,-37.18299794898002,-17.71319147144711,10.487771177342498,Command Prompt - python  data_collector.py
1770557943.1206899,86,0.6792388558387756,0.5700768828392029,-36.946584437090635,-16.398580046198543,10.693325726341518,Command Prompt - python  data_collector.py
1770557943.1546202,87,0.678954541683197,0.5684823393821716,-37.26320441684963,-17.153850240016673,10.292963592989363,Command Prompt - python  data_collector.py
1770557943.2061503,88,0.6792625188827515,0.5678556561470032,-37.439046814419996,-17.2589760736717,9.967976208098353,Command Prompt - python  data_collector.py
1770557943.2342403,89,0.6746481657028198,0.5676978826522827,-35.62777416284452,-16.586695233601475,9.942253674617062,Command Prompt - python  data_collector.py
1770557943.2868967,90,0.6747221350669861,0.5685223340988159,-35.169637176658306,-15.962336488219465,9.420502436435761,Command Prompt - python  data_collector.py
1770557943.3076532,91,0.676862359046936,0.5681710839271545,-36.1304261597611,-16.18325492782161,9.571085268377987,Command Prompt - python  data_collector.py
1770557943.3297815,92,0.6762633919715881,0.5685232281684875,-35.74648484330262,-16.07113701143492,9.405385973929244,Command Prompt - python  data_collector.py
1770557943.3639605,93,0.674707293510437,0.5683291554450989,-36.13462344774999,-15.863429399858507,9.585187156823,Command Prompt - python  data_collector.py
1770557943.394508,94,0.6734345555305481,0.5683338642120361,-35.848768623961114,-15.776067408838104,9.294006737093136,Command Prompt - python  data_collector.py
1770557943.4428504,95,0.6733077764511108,0.5681883096694946,-35.92555399093108,-15.524408342448544,9.261566185254729,Command Prompt - python  data_collector.py
1770557943.4636736,96,0.6727982759475708,0.5696650743484497,-36.19522039697125,-15.130870830003703,9.163381092529848,Command Prompt - python  data_collector.py
1770557943.4839692,97,0.6723846197128296,0.5695747137069702,-36.52608767474849,-15.037602185701324,9.083924387791091,Command Prompt - python  data_collector.py
1770557943.5236187,98,0.6718658804893494,0.5695112943649292,-36.33882237250869,-15.054306317844071,9.109203549591076,Command Prompt - python  data_collector.py
1770557943.5586586,99,0.670423686504364,0.5680898427963257,-36.44264356401208,-15.669075321070794,9.274451968176935,Command Prompt - python  data_collector.py
1770557943.6038034,100,0.669410228729248,0.5685453414916992,-37.422515913978586,-15.97421038768959,9.669227488212117,Command Prompt - python  data_collector.py
1770557943.6342556,101,0.668961763381958,0.5684458017349243,-36.77371991802744,-16.02762405643952,9.206412820889236,Command Prompt - python  data_collector.py
1770557943.683431,102,0.6662343144416809,0.5676940083503723,-36.766035690812075,-15.92518556872886,8.847425815832327,Command Prompt - python  data_collector.py
1770557943.7047405,103,0.6636276841163635,0.5672351717948914,-36.73384568925178,-15.312100865453669,8.577693365797655,Command Prompt - python  data_collector.py
1770557943.7246249,104,0.6619093418121338,0.5668335556983948,-53.93879732232862,-12.666753085097454,-174.2639162323046,Command Prompt - python  data_collector.py
1770557943.7637675,105,0.6585988402366638,0.5660557150840759,-52.64742563492469,-11.354204399563647,-174.79374712293793,Command Prompt - python  data_collector.py
1770557943.7944045,106,0.6578488945960999,0.5646876096725464,-52.34835667903553,-11.384979254198127,-174.78729103089807,Command Prompt - python  data_collector.py
1770557943.842813,107,0.6582051515579224,0.563777506351471,-52.34916709798342,-11.48843024067037,-174.69405381400495,Command Prompt - python  data_collector.py
1770557943.8633852,108,0.6570386290550232,0.5644261240959167,-52.19467319864964,-11.29828754486155,-174.80294904485308,Command Prompt - python  data_collector.py
1770557943.8850377,109,0.6547850370407104,0.5651495456695557,-51.96774673379055,-10.935854222834411,-174.70380923204294,Command Prompt - python  data_collector.py
1770557943.923311,110,0.6540763974189758,0.5652726292610168,-33.80176190766813,-13.774603873741977,7.764252043394481,Command Prompt - python  data_collector.py
1770557943.9546149,111,0.6520082950592041,0.5664723515510559,-33.94495356969724,-13.896799114806889,7.551250087193462,Command Prompt - python  data_collector.py
1770557944.0021098,112,0.6484824419021606,0.5722013115882874,-33.47272084369928,-12.722302560576939,7.772368691598213,Command Prompt - python  data_collector.py
1770557944.0336285,113,0.645695149898529,0.5752193331718445,-33.53498237392653,-12.137437457098287,8.130940059203727,Command Prompt - python  data_collector.py
1770557944.0809116,114,0.6457124352455139,0.5757673978805542,-33.47066289368151,-12.402894410408644,8.425584417376234,Command Prompt - python  data_collector.py
1770557944.1012368,115,0.6432070732116699,0.5843877196311951,-34.30052503854726,-10.434156057100218,7.53391112592827,Command Prompt - python  data_collector.py
1770557944.1209402,116,0.6367839574813843,0.6004868149757385,-48.46025446262194,-3.166629070087913,-176.98158804241524,Command Prompt - python  data_collector.py
1770557944.162827,117,0.6311012506484985,0.6183062195777893,-46.88195980883534,-0.19891356544678232,-177.82404210005413,Command Prompt - python  data_collector.py
1770557944.1943643,118,0.6265495419502258,0.6382596492767334,-45.52289905620882,3.926529772778801,-179.86738106234301,Command Prompt - python  data_collector.py
1770557944.244333,119,0.6235835552215576,0.6404499411582947,-44.35927717818662,4.815610608090523,179.1328465013841,Command Prompt - python  data_collector.py
1770557944.2690697,120,0.6184285879135132,0.654403030872345,-44.54864769829705,6.875410484509495,179.25676432526518,Command Prompt - python  data_collector.py
1770557944.2925663,121,0.6177448034286499,0.6661733984947205,-43.343362137426304,9.531804797408425,178.534248767239,Command Prompt - python  data_collector.py
1770557944.3221455,122,0.6128076314926147,0.6805161237716675,-41.69349192135946,11.939278258013067,177.83168451738848,Command Prompt - python  data_collector.py
1770557944.3538706,123,0.6135392785072327,0.6864767074584961,-40.818033731607414,12.054658334224417,178.7026215270991,Command Prompt - python  data_collector.py
1770557944.4019096,124,0.6123212575912476,0.690019428730011,-39.96730091680735,12.038175174435338,178.3028291477988,Command Prompt - python  data_collector.py
1770557944.4343832,125,0.6136623620986938,0.694936215877533,-40.53073397360412,11.58699842526883,178.83739810232763,Command Prompt - python  data_collector.py
1770557944.4870627,126,0.613459050655365,0.6961103081703186,-40.33436187086596,11.890585132326926,178.6302521934338,Command Prompt - python  data_collector.py
1770557944.5072267,127,0.6125949025154114,0.6965431571006775,-40.48812442164618,11.797685152281089,179.01295870138154,Command Prompt - python  data_collector.py
1770557944.5299187,128,0.6097782850265503,0.6949993371963501,-40.45585146933463,12.280484365079692,178.66395582291443,Command Prompt - python  data_collector.py
1770557944.564003,129,0.6072460412979126,0.702271580696106,-39.74739023072755,12.598158773386734,178.9105966979548,Command Prompt - python  data_collector.py
1770557944.5958679,130,0.6070854067802429,0.6994985342025757,-40.1577710000675,12.251394773255365,178.87382211970916,Command Prompt - python  data_collector.py
1770557944.6462688,131,0.6052389144897461,0.7001245021820068,-39.97463593763603,12.859546251049865,179.00257171546173,Command Prompt - python  data_collector.py
1770557944.6678216,132,0.6040694117546082,0.7031288743019104,-39.58051003974229,12.69922856411119,178.63852899435045,Command Prompt - python  data_collector.py
1770557944.6867123,133,0.6023595929145813,0.702738881111145,-38.93749165190316,12.489793436624405,178.65271141295193,Command Prompt - python  data_collector.py
1770557944.7218702,134,0.5990883111953735,0.7006083726882935,-40.11069990017862,12.026093823009157,178.37021327860498,Command Prompt - python  data_collector.py
1770557944.7546535,135,0.5936418771743774,0.6995622515678406,-39.24299966879131,12.573940337859188,178.1129866619642,Command Prompt - python  data_collector.py
1770557944.8015273,136,0.5890097618103027,0.6995481848716736,-38.59831776401396,12.543317338796736,177.51907804842895,Command Prompt - python  data_collector.py
1770557944.834593,137,0.5788929462432861,0.6981369853019714,-37.43250604538369,13.310417816171258,177.4722679959161,Command Prompt - python  data_collector.py
1770557944.8828921,138,0.5769327878952026,0.6959408521652222,-36.9127752647961,13.242386530217589,177.29999516462487,Command Prompt - python  data_collector.py
1770557944.9048727,139,0.5740531086921692,0.6955849528312683,-33.79543375045377,14.178531740114902,177.17102128147982,Command Prompt - python  data_collector.py
1770557944.9243584,140,0.5710199475288391,0.6955897808074951,-33.4381332202363,14.453139207423696,176.8611948040244,Command Prompt - python  data_collector.py
1770557944.9642582,141,0.5660765171051025,0.6944395303726196,-32.81556586558861,13.21953097150457,176.87953986522012,Command Prompt - python  data_collector.py
1770557944.99571,142,0.5622187852859497,0.6943825483322144,-34.11323673689233,13.537057458187505,176.48376703576065,Command Prompt - python  data_collector.py
1770557945.0445917,143,0.5620551705360413,0.6930034160614014,-35.056079566008385,13.83813801652387,176.06286576977465,Command Prompt - python  data_collector.py
1770557945.0639694,144,0.5580941438674927,0.6929708123207092,-34.05415412326336,14.398395784101062,175.98173347349464,Command Prompt - python  data_collector.py
1770557945.0838187,145,0.553687334060669,0.692797064781189,-32.532444941498646,14.549303104821693,176.3856564963942,Command Prompt - python  data_collector.py
1770557945.122151,146,0.5489053726196289,0.6885318756103516,-31.133747956079926,14.445692870539405,176.57132949861503,Command Prompt - python  data_collector.py
1770557945.153349,147,0.5452479124069214,0.6854932904243469,-32.314961056310345,12.915348736874822,176.66344406074504,Command Prompt - python  data_collector.py
1770557945.2063525,148,0.5394014120101929,0.6805402040481567,-32.582285460777136,12.048293023450201,176.98283464114164,Command Prompt - python  data_collector.py
1770557945.2339354,149,0.5381907224655151,0.6767764687538147,-31.653576695380103,11.609384777184165,176.93061193934014,Command Prompt - python  data_collector.py
1770557945.2824697,150,0.5378846526145935,0.6752385497093201,-32.041257205527884,11.898177813110449,176.69242915466427,Command Prompt - python  data_collector.py
1770557945.305037,151,0.5332795977592468,0.6719445586204529,-33.34275383209372,11.18833972332754,176.7867800457828,Command Prompt - python  data_collector.py
1770557945.3262088,152,0.5275951027870178,0.665859580039978,-32.30989247499648,9.468945727368874,177.45729943875543,Command Prompt - python  data_collector.py
1770557945.3648286,153,0.522060751914978,0.66440349817276,-30.955940181173602,10.34673245135514,177.2166870062236,Command Prompt - python  data_collector.py
1770557945.3952746,154,0.5147989988327026,0.6603742241859436,-29.74973265417729,9.813086044492085,176.8412405008306,Command Prompt - python  data_collector.py
1770557945.4437144,155,0.5144923329353333,0.6592720746994019,-31.03469484382954,10.375346106208282,176.47111799008613,Command Prompt - python  data_collector.py
1770557945.4691088,156,0.5094807147979736,0.6558247804641724,-27.660004020946527,0.20851954531566852,2.821609453624182,Command Prompt - python  data_collector.py
1770557945.4900882,157,0.5038462281227112,0.6523264646530151,-26.684500637128956,-0.9957372649380712,3.327608113050432,Command Prompt - python  data_collector.py
1770557945.5218234,158,0.500008761882782,0.6543828248977661,-27.498510683489403,11.048835147358746,177.29047576000315,Command Prompt - python  data_collector.py
1770557945.5562387,159,0.4998317360877991,0.6565431952476501,-26.661984694264245,10.314036748964288,176.94433743008435,Command Prompt - python  data_collector.py
1770557945.6067631,160,0.5006493330001831,0.6581844687461853,-28.17862905775738,10.913240945701698,176.34390471478952,Command Prompt - python  data_collector.py
1770557945.634344,161,0.5039647221565247,0.658378005027771,-29.455156127559402,10.092619169586838,176.3621951761131,Command Prompt - python  data_collector.py
1770557945.6837125,162,0.5050011873245239,0.6590166091918945,-29.979284360154924,10.057977510102146,176.40583195401743,Command Prompt - python  data_collector.py
1770557945.703506,163,0.5061212182044983,0.6656315922737122,-29.632057801173087,10.87776291401156,176.1386907369139,Command Prompt - python  data_collector.py
1770557945.7248075,164,0.5107929706573486,0.6691119074821472,-26.061652560904726,1.2993375217805525,1.79139872388445,Command Prompt - python  data_collector.py
1770557945.7633436,165,0.519712507724762,0.6718096137046814,-28.910210762210202,11.00635645837064,175.21410076149192,Command Prompt - python  data_collector.py
1770557945.7942753,166,0.5213644504547119,0.6741578578948975,-28.9400111878717,11.409998284801652,175.0647218667929,Command Prompt - python  data_collector.py
1770557945.842693,167,0.5247964262962341,0.6771327257156372,-28.7069127978144,12.359772555213604,175.04847473226621,Command Prompt - python  data_collector.py
1770557945.8638928,168,0.5295485258102417,0.6785202622413635,-29.714856719873126,12.072991555499248,174.91644919505117,Command Prompt - python  data_collector.py
1770557945.888881,169,0.5312574505805969,0.68065345287323,-30.350694576118098,13.09290509665056,174.74584036272904,Command Prompt - python  data_collector.py
1770557945.9213753,170,0.5366626977920532,0.6844186186790466,-29.993833322323418,13.933318647417263,174.5375341516624,Command Prompt - python  data_collector.py
1770557945.9583385,171,0.5389668941497803,0.6873185038566589,-28.44630550245441,14.469380232535764,174.5153230185184,Command Prompt - python  data_collector.py
1770557946.005734,172,0.5412263870239258,0.6870270371437073,-29.446979311726693,14.160598385862578,174.55586243660014,Command Prompt - python  data_collector.py
1770557946.035211,173,0.5440937876701355,0.6884735226631165,-29.66281042427603,15.0182903976084,174.63969801724556,Command Prompt - python  data_collector.py
1770557946.0825174,174,0.5461159944534302,0.6896848082542419,-28.64449301466859,15.315402288031017,174.59150002029924,Command Prompt - python  data_collector.py
1770557946.1039457,175,0.5475891828536987,0.6891031861305237,-31.104955000787307,14.881894038396641,174.76710571624656,Command Prompt - python  data_collector.py
1770557946.124879,176,0.5508522987365723,0.6894655227661133,-31.14977272127748,15.012824951521456,174.60113678401083,Command Prompt - python  data_collector.py
1770557946.1634352,177,0.5554454922676086,0.6896084547042847,-31.08357599926922,14.782569097468832,175.31426868256403,Command Prompt - python  data_collector.py
1770557946.1953943,178,0.5569448471069336,0.6895753741264343,-32.79478850902185,15.009315002064131,174.93454061765087,Command Prompt - python  data_collector.py
1770557946.2428825,179,0.5571199655532837,0.6905298829078674,-32.354973269234534,15.481493108601226,174.98543015610224,Command Prompt - python  data_collector.py
1770557946.2657552,180,0.5596328973770142,0.6902492046356201,-33.8953537353439,15.253220226457952,174.7942557531602,Command Prompt - python  data_collector.py
1770557946.2907507,181,0.5636446475982666,0.6913509368896484,-33.22872346725436,15.081561661224729,174.80664550138385,Command Prompt - python  data_collector.py
1770557946.3282104,182,0.5689632296562195,0.691581666469574,-33.9924138260155,14.187230897344511,174.98116809291736,Command Prompt - python  data_collector.py
1770557946.3558953,183,0.5709306001663208,0.6919815540313721,-33.5682606213716,16.062949294608913,175.36289719871084,Command Prompt - python  data_collector.py
1770557946.4014199,184,0.5747057199478149,0.6920873522758484,-33.50695740377077,16.54212147941067,175.2354200725027,Command Prompt - python  data_collector.py
1770557946.438543,185,0.5792562365531921,0.6919731497764587,-35.05095553942348,17.28015189038943,176.16109089552629,Command Prompt - python  data_collector.py
1770557946.4832222,186,0.5791219472885132,0.6913623809814453,-33.60046822469523,17.149534773834322,176.75047041311095,Command Prompt - python  data_collector.py
1770557946.5047333,187,0.5814862847328186,0.6912886500358582,-35.31199315129359,16.424354184629948,176.7272397937313,Command Prompt - python  data_collector.py
1770557946.5248394,188,0.583990752696991,0.6898087859153748,-34.88000255532115,15.762719890568896,176.93871707920627,Command Prompt - python  data_collector.py
1770557946.5630908,189,0.5862166881561279,0.6873279809951782,-34.936338952735426,15.363598010772655,177.38693999140364,Command Prompt - python  data_collector.py
1770557946.5991838,190,0.5909712314605713,0.6843441128730774,-36.86886317311393,15.0476249100907,177.37104862144344,Command Prompt - python  data_collector.py
1770557946.6430185,191,0.5918117761611938,0.6831413507461548,-37.06851219294462,14.387097414985737,177.58369191554098,Command Prompt - python  data_collector.py
1770557946.6650782,192,0.5895329713821411,0.6833630204200745,-35.66669303503057,15.176496172163272,177.4228784742498,Command Prompt - python  data_collector.py
1770557946.6842341,193,0.5888280272483826,0.6834166646003723,-35.409816523062105,14.708166239553906,177.5869318108261,Command Prompt - python  data_collector.py
1770557946.7227268,194,0.588253915309906,0.6815001964569092,-35.498161276149034,13.66518671034156,177.40401637422502,Command Prompt - python  data_collector.py
1770557946.75419,195,0.5879800319671631,0.6786664128303528,-35.978305764233454,13.019974387615274,177.38490343129936,Command Prompt - python  data_collector.py
1770557946.8007314,196,0.5827752947807312,0.6775280237197876,-35.65116270205346,11.924444965487096,176.99031439400108,Command Prompt - python  data_collector.py
1770557946.8340707,197,0.5780045390129089,0.6772453784942627,-33.22459026941651,12.005044477561208,176.5464397464647,Command Prompt - python  data_collector.py
