Timestamp,Frame,Face_Detected,Pitch,Yaw,Roll,Gaze_X,Gaze_Y
1775466879.815,113,1,6.40,2.54,0.96,0.5362,0.5523
1775466879.865,114,1,7.97,0.41,0.96,0.5387,0.5564
1775466879.915,115,1,7.68,2.38,1.55,0.5412,0.5584
1775466879.965,116,1,15.74,-6.14,-177.22,0.5434,0.5608
1775466880.015,117,1,16.11,-5.82,-177.32,0.5446,0.5624
1775466880.065,118,1,8.38,-0.95,2.03,0.5443,0.5631
1775466880.115,119,1,15.85,-7.28,-176.71,0.5447,0.5631
1775466880.165,120,1,7.56,0.54,2.00,0.5442,0.5621
1775466880.215,121,1,7.65,0.50,2.07,0.5450,0.5619
1775466880.265,122,1,7.36,0.50,2.10,0.5457,0.5619
1775466880.315,123,1,7.79,0.74,2.02,0.5461,0.5630
1775466880.365,124,1,7.60,1.33,2.02,0.5458,0.5632
1775466880.415,125,1,7.16,1.16,2.09,0.5457,0.5635
1775466880.465,126,1,7.46,0.79,1.84,0.5458,0.5638
1775466880.515,127,1,16.04,-4.90,-177.21,0.5465,0.5641
1775466880.565,128,1,15.98,-6.15,-176.86,0.5473,0.5640
1775466880.615,129,1,15.60,-7.19,-176.84,0.5479,0.5636
1775466880.665,130,1,15.59,-7.74,-177.15,0.5484,0.5635
1775466880.715,131,1,15.72,-4.48,-177.56,0.5479,0.5632
1775466880.765,132,1,16.47,-5.28,-177.13,0.5472,0.5632
1775466880.815,133,1,16.54,-2.97,-177.35,0.5460,0.5632
1775466880.865,134,1,16.52,-2.92,-177.33,0.5461,0.5632
1775466880.915,135,1,15.80,-6.73,-176.50,0.5476,0.5631
1775466880.965,136,1,15.69,-7.78,-176.28,0.5486,0.5633
1775466881.015,137,1,15.20,-10.49,-175.93,0.5495,0.5634
1775466881.065,138,1,13.94,-13.29,-175.75,0.5499,0.5626
1775466881.115,139,1,13.26,-16.48,-175.38,0.5502,0.5637
1775466881.165,140,1,12.96,-20.29,-174.94,0.5507,0.5650
1775466881.215,141,1,13.01,-19.96,-174.96,0.5510,0.5650
1775466881.265,142,1,13.62,-17.70,-175.04,0.5508,0.5660
1775466881.315,143,1,13.26,-17.52,-175.20,0.5508,0.5660
1775466881.365,144,1,14.49,-14.81,-175.59,0.5507,0.5659
1775466881.415,145,1,15.54,-10.17,-175.87,0.5507,0.5656
1775466881.465,146,1,15.67,-10.10,-175.76,0.5507,0.5656
1775466881.515,147,1,15.21,-10.99,-175.63,0.5504,0.5649
1775466881.565,148,1,13.80,-14.81,-175.79,0.5502,0.5651
1775466881.615,149,1,14.76,-12.39,-176.04,0.5489,0.5659
1775466881.665,150,1,14.40,-13.56,-175.91,0.5485,0.5659
1775466881.715,151,1,14.35,-14.94,-175.64,0.5484,0.5668
1775466881.765,152,1,14.63,-15.62,-175.51,0.5482,0.5676
1775466881.815,153,1,15.37,-11.79,-175.95,0.5471,0.5680
1775466881.865,154,1,15.77,-8.50,-176.50,0.5460,0.5682
1775466881.915,155,1,15.53,-9.88,-176.25,0.5458,0.5680
1775466881.965,156,1,15.98,-8.91,-176.61,0.5460,0.5683
1775466882.015,157,1,15.86,-8.56,-176.67,0.5455,0.5683
1775466882.065,158,1,15.70,-9.54,-176.48,0.5456,0.5686
1775466882.115,159,1,15.18,-12.34,-176.24,0.5463,0.5686
1775466882.165,160,1,15.94,-12.39,-176.16,0.5464,0.5698
1775466882.215,161,1,16.03,-12.44,-176.06,0.5464,0.5701
1775466882.265,162,1,16.23,-12.34,-176.01,0.5464,0.5705
1775466882.315,163,1,16.87,-11.28,-175.96,0.5459,0.5714
1775466882.365,164,1,16.87,-10.51,-176.03,0.5453,0.5714
1775466882.415,165,1,16.55,-10.99,-176.04,0.5449,0.5711
1775466882.465,166,1,15.82,-13.11,-175.88,0.5450,0.5704
1775466882.515,167,1,15.73,-11.69,-176.17,0.5445,0.5698
1775466882.565,168,1,15.61,-9.05,-176.39,0.5443,0.5691
1775466882.615,169,1,16.26,-4.33,-176.83,0.5436,0.5698
1775466882.665,170,1,15.97,5.24,-178.28,0.5428,0.5699
1775466882.715,171,1,16.44,-0.86,-177.58,0.5426,0.5701
1775466882.765,172,1,16.54,2.04,-178.01,0.5419,0.5704
1775466882.815,173,1,17.09,-1.25,-177.34,0.5421,0.5710
1775466882.865,174,1,16.90,-4.15,-176.80,0.5417,0.5709
1775466882.915,175,1,17.17,-1.16,-177.31,0.5413,0.5709
1775466882.965,176,1,17.54,-3.25,-177.13,0.5414,0.5705
1775466883.015,177,1,17.76,-2.32,-177.17,0.5410,0.5700
1775466883.065,178,1,18.09,-3.23,-177.12,0.5406,0.5703
1775466883.115,179,1,18.11,-4.66,-177.06,0.5406,0.5699
1775466883.165,180,1,18.05,-4.44,-177.10,0.5401,0.5680
1775466883.215,181,1,17.56,-3.79,-177.56,0.5392,0.5669
1775466883.265,182,1,16.74,-1.12,-177.96,0.5381,0.5661
1775466883.315,183,1,16.40,2.12,-178.19,0.5377,0.5658
1775466883.365,184,1,16.52,0.85,-178.07,0.5374,0.5659
1775466883.415,185,1,16.40,4.44,-178.46,0.5366,0.5657
1775466883.465,186,1,16.23,1.87,-178.27,0.5368,0.5649
1775466883.515,187,1,16.21,3.79,-178.66,0.5362,0.5651
1775466883.565,188,1,16.12,6.76,-179.03,0.5357,0.5651
1775466883.615,189,1,16.29,5.80,-179.02,0.5355,0.5652
1775466883.665,190,1,16.22,5.23,-178.98,0.5357,0.5651
1775466883.715,191,1,16.53,5.29,-178.96,0.5357,0.5660
1775466883.765,192,1,16.12,-6.25,-177.85,0.5367,0.5659
1775466883.815,193,1,15.95,-7.69,-177.87,0.5368,0.5661
1775466883.865,194,1,15.82,-4.65,-178.27,0.5365,0.5657
1775466883.915,195,1,15.69,-5.92,-178.15,0.5368,0.5659
1775466883.965,196,1,15.40,-6.56,-177.83,0.5369,0.5656
1775466884.015,197,1,15.43,-5.35,-177.92,0.5371,0.5657
1775466884.065,198,1,15.99,-1.80,-178.28,0.5371,0.5666
1775466884.115,199,1,15.88,-1.23,-178.30,0.5371,0.5665
1775466884.165,200,1,16.12,1.51,-178.58,0.5372,0.5668
1775466884.215,201,1,16.72,0.21,-178.42,0.5375,0.5675
1775466884.265,202,1,16.64,2.18,-178.60,0.5375,0.5676
1775466884.315,203,1,16.64,2.15,-178.59,0.5375,0.5675
1775466884.365,204,1,16.24,2.33,-178.76,0.5373,0.5668
1775466884.415,205,1,16.64,1.69,-178.30,0.5371,0.5668
1775466884.465,206,1,16.81,1.93,-178.02,0.5371,0.5671
1775466884.515,207,1,8.62,2.03,1.22,0.5370,0.5678
1775466884.565,208,1,8.03,2.17,1.07,0.5366,0.5672
1775466884.615,209,1,7.65,2.79,0.88,0.5362,0.5666
1775466884.665,210,1,7.78,3.97,0.62,0.5355,0.5665
1775466884.715,211,1,16.28,2.93,-179.02,0.5350,0.5667
1775466884.765,212,1,16.87,2.86,-179.14,0.5348,0.5676
1775466884.815,213,1,16.49,3.09,-179.10,0.5346,0.5671
1775466884.865,214,1,16.70,2.16,-178.76,0.5347,0.5674
1775466884.915,215,1,8.53,5.61,0.61,0.5350,0.5674
1775466884.965,216,1,8.97,3.45,0.70,0.5365,0.5684
1775466885.015,217,1,17.14,-0.79,-178.21,0.5367,0.5685
1775466885.065,218,1,17.09,-2.06,-178.00,0.5370,0.5681
1775466885.115,219,1,8.76,2.55,1.02,0.5370,0.5681
1775466885.165,220,1,8.73,2.60,1.01,0.5370,0.5681
1775466885.215,221,1,8.90,3.63,0.57,0.5364,0.5676
1775466885.265,222,1,8.95,3.63,0.49,0.5364,0.5672
1775466885.315,223,1,9.53,3.25,0.97,0.5355,0.5677
1775466885.365,224,1,17.73,-0.28,-178.13,0.5334,0.5682
1775466885.415,225,1,17.85,-0.04,-178.35,0.5324,0.5683
1775466885.465,226,1,18.04,-0.00,-178.15,0.5321,0.5687
1775466885.515,227,1,18.04,0.82,-178.15,0.5316,0.5690
1775466885.565,228,1,18.53,-0.00,-178.30,0.5311,0.5689
1775466885.615,229,1,18.10,0.43,-178.52,0.5304,0.5689
1775466885.665,230,1,17.99,1.43,-178.76,0.5300,0.5688
1775466885.715,231,1,17.66,0.35,-178.79,0.5299,0.5681
1775466885.765,232,1,17.63,-0.37,-178.75,0.5297,0.5681
1775466885.815,233,1,17.64,-0.29,-178.68,0.5287,0.5682
1775466885.865,234,1,16.81,2.20,-178.87,0.5271,0.5684
1775466885.915,235,1,17.22,0.35,-178.78,0.5254,0.5721
1775466885.965,236,1,16.83,-2.35,-178.31,0.5251,0.5748
1775466886.015,237,1,17.56,-2.45,-178.59,0.5224,0.5795
1775466886.065,238,1,18.69,-3.01,-178.24,0.5204,0.5835
1775466886.115,239,1,18.01,-1.50,-178.87,0.5177,0.5864
1775466886.165,240,1,18.13,-6.73,-179.10,0.5172,0.5890
1775466886.215,241,1,18.34,-1.98,-179.62,0.5129,0.5910
1775466886.265,242,1,18.50,0.59,179.88,0.5110,0.5919
1775466886.315,243,1,18.89,0.70,179.29,0.5098,0.5942
1775466886.365,244,1,17.70,7.16,178.36,0.5088,0.5936
1775466886.415,245,1,18.25,6.30,178.63,0.5105,0.5957
1775466886.465,246,1,18.84,4.64,179.05,0.5116,0.5953
1775466886.515,247,1,17.82,2.85,179.12,0.5139,0.5909
1775466886.565,248,1,17.43,1.65,179.18,0.5151,0.5858
1775466886.615,249,1,15.95,3.50,179.02,0.5156,0.5817
1775466886.665,250,1,15.19,6.74,178.99,0.5161,0.5813
1775466886.715,251,1,14.98,7.71,179.39,0.5168,0.5790
1775466886.765,252,1,16.24,2.34,-179.82,0.5177,0.5771
1775466886.815,253,1,6.90,4.14,-0.02,0.5176,0.5764
1775466886.865,254,1,6.43,4.05,0.03,0.5176,0.5756
1775466886.915,255,1,6.89,5.30,0.43,0.5167,0.5755
1775466886.965,256,1,6.38,7.00,0.72,0.5166,0.5739
1775466887.015,257,1,5.53,7.31,0.74,0.5189,0.5697
1775466887.065,258,1,6.14,6.61,1.41,0.5212,0.5701
1775466887.115,259,1,6.30,4.29,1.45,0.5257,0.5705
1775466887.165,260,1,6.52,3.07,1.80,0.5288,0.5716
1775466887.215,261,1,7.73,2.52,1.65,0.5324,0.5748
1775466887.265,262,1,17.64,-2.08,-177.19,0.5352,0.5767
1775466887.315,263,1,17.48,-3.28,-176.69,0.5379,0.5785
1775466887.365,264,1,17.32,-1.17,-177.56,0.5390,0.5791
1775466887.415,265,1,17.49,0.90,-177.87,0.5397,0.5807
1775466887.465,266,1,16.98,-0.54,-177.41,0.5407,0.5804
1775466887.515,267,1,16.71,-7.28,-176.35,0.5419,0.5808
1775466887.565,268,1,17.09,-5.47,-176.77,0.5421,0.5815
1775466887.615,269,1,16.75,-7.84,-176.42,0.5423,0.5814
1775466887.665,270,1,16.75,-8.94,-176.21,0.5423,0.5821
1775466887.715,271,1,17.19,-7.17,-176.31,0.5422,0.5832
1775466887.765,272,1,17.08,-6.85,-176.33,0.5422,0.5830
1775466887.815,273,1,17.41,-8.41,-176.19,0.5425,0.5839
1775466887.865,274,1,18.39,-7.44,-176.42,0.5424,0.5854
1775466887.915,275,1,18.12,-8.55,-176.11,0.5419,0.5851
1775466887.965,276,1,17.88,-7.18,-176.32,0.5413,0.5844
1775466888.015,277,1,15.60,-5.31,-176.68,0.5399,0.5786
1775466888.065,278,1,15.80,-2.22,-177.34,0.5392,0.5768
1775466888.115,279,1,16.05,-1.31,-177.40,0.5392,0.5760
1775466888.165,280,1,16.28,-1.93,-177.26,0.5392,0.5759
1775466888.215,281,1,16.15,-1.42,-177.16,0.5392,0.5744
1775466888.265,282,1,16.27,-5.69,-176.97,0.5392,0.5738
1775466888.315,283,1,16.08,-2.68,-177.47,0.5386,0.5724
1775466888.365,284,1,16.52,-2.32,-177.70,0.5384,0.5729
1775466888.415,285,1,16.71,-1.89,-178.07,0.5376,0.5731
1775466888.465,286,1,16.76,-1.81,-177.98,0.5374,0.5734
1775466888.515,287,1,16.90,-1.84,-177.81,0.5367,0.5736
1775466888.565,288,1,16.22,-2.07,-177.66,0.5361,0.5722
1775466888.615,289,1,16.20,0.75,-178.24,0.5355,0.5723
1775466888.665,290,1,16.28,-1.73,-177.81,0.5353,0.5725
1775466888.715,291,1,16.39,-0.29,-178.01,0.5342,0.5727
1775466888.765,292,1,16.52,-0.60,-178.02,0.5343,0.5730
1775466888.815,293,1,16.48,0.78,-178.31,0.5340,0.5730
1775466888.865,294,1,16.81,-0.04,-178.36,0.5339,0.5742
1775466888.915,295,1,16.58,0.71,-178.36,0.5341,0.5745
1775466888.965,296,1,16.92,0.81,-178.38,0.5341,0.5751
1775466889.015,297,1,16.26,4.25,-178.68,0.5350,0.5751
1775466889.065,298,1,16.28,2.57,-178.31,0.5364,0.5750
1775466889.115,299,1,16.16,-8.46,-176.55,0.5383,0.5748
1775466889.165,300,1,16.20,-5.50,-176.65,0.5390,0.5741
1775466889.215,301,1,16.79,-5.99,-176.48,0.5389,0.5741
1775466889.265,302,1,16.58,-4.70,-176.78,0.5387,0.5732
1775466889.315,303,1,16.81,-3.96,-176.83,0.5386,0.5733
1775466889.365,304,1,16.57,-3.50,-176.96,0.5386,0.5728
1775466889.415,305,1,16.63,-3.14,-177.01,0.5388,0.5727
1775466889.465,306,1,16.13,-0.91,-177.67,0.5392,0.5720
1775466889.515,307,1,15.93,-0.77,-177.48,0.5405,0.5720
1775466889.565,308,1,15.90,-5.56,-176.53,0.5422,0.5721
1775466889.615,309,1,15.92,-9.60,-175.82,0.5437,0.5721
1775466889.665,310,1,16.36,-7.72,-176.20,0.5437,0.5722
1775466889.715,311,1,16.57,-6.22,-176.39,0.5435,0.5722
1775466889.765,312,1,7.22,0.30,2.35,0.5433,0.5705
1775466889.815,313,1,8.43,0.15,2.44,0.5428,0.5701
1775466889.865,314,1,8.40,0.67,2.54,0.5423,0.5696
1775466889.915,315,1,8.11,1.53,2.57,0.5416,0.5689
1775466889.965,316,1,7.84,1.67,2.58,0.5410,0.5687
1775466890.015,317,1,7.86,2.46,2.44,0.5402,0.5688
1775466890.065,318,1,7.61,1.85,2.73,0.5400,0.5688
1775466890.115,319,1,16.32,-1.77,-176.58,0.5395,0.5690
1775466890.165,320,1,16.23,-2.67,-176.54,0.5393,0.5690
1775466890.215,321,1,16.42,-2.77,-176.56,0.5393,0.5693
1775466890.265,322,1,16.49,-3.11,-176.59,0.5394,0.5696
1775466890.315,323,1,16.58,-3.37,-176.69,0.5395,0.5698
1775466890.365,324,1,16.52,-2.53,-177.00,0.5391,0.5699
1775466890.415,325,1,16.54,-3.38,-176.94,0.5395,0.5701
1775466890.465,326,1,16.70,-3.08,-177.28,0.5399,0.5703
1775466890.515,327,1,16.90,-1.13,-177.63,0.5393,0.5705
1775466890.565,328,1,16.66,-1.25,-177.75,0.5391,0.5705
1775466890.615,329,1,16.88,-0.97,-177.58,0.5388,0.5712
1775466890.665,330,1,16.72,-3.46,-177.37,0.5388,0.5710
1775466890.715,331,1,16.68,-4.19,-177.08,0.5387,0.5711
1775466890.765,332,1,16.96,-3.91,-177.17,0.5387,0.5716
1775466890.815,333,1,17.23,-4.60,-177.04,0.5385,0.5724
1775466890.865,334,1,17.07,-4.86,-177.15,0.5385,0.5724
1775466890.915,335,1,16.65,-5.18,-177.06,0.5385,0.5716
1775466890.965,336,1,16.79,-3.67,-177.73,0.5386,0.5701
1775466891.015,337,1,7.60,-0.03,1.24,0.5385,0.5693
1775466891.065,338,1,7.27,0.24,1.06,0.5385,0.5686
1775466891.115,339,1,7.34,0.23,1.16,0.5385,0.5688
1775466891.165,340,1,7.80,0.87,1.40,0.5385,0.5698
1775466891.215,341,1,8.11,0.49,1.55,0.5388,0.5705
1775466891.265,342,1,7.70,0.55,1.62,0.5391,0.5701
1775466891.315,343,1,17.02,-2.37,-177.56,0.5395,0.5707
1775466891.365,344,1,16.79,-3.42,-177.44,0.5400,0.5707
1775466891.415,345,1,17.25,-1.41,-177.74,0.5396,0.5710
1775466891.465,346,1,17.33,-0.82,-177.82,0.5395,0.5710
1775466891.515,347,1,17.32,-1.05,-177.69,0.5396,0.5710
1775466891.565,348,1,16.39,-7.49,-177.20,0.5402,0.5699
1775466891.615,349,1,15.29,-8.90,-177.28,0.5402,0.5681
1775466891.665,350,1,7.28,0.01,1.42,0.5396,0.5682
1775466891.715,351,1,7.35,1.76,1.17,0.5389,0.5685
1775466891.765,352,1,15.98,-1.88,-177.93,0.5386,0.5687
1775466891.815,353,1,16.16,-3.31,-177.61,0.5387,0.5692
1775466891.865,354,1,16.44,-3.25,-177.52,0.5387,0.5700
1775466891.915,355,1,16.35,-3.68,-177.43,0.5388,0.5700
1775466891.965,356,1,16.60,-3.92,-177.45,0.5389,0.5705
1775466892.015,357,1,16.61,-3.90,-177.47,0.5389,0.5705
1775466892.065,358,1,16.47,-4.40,-177.40,0.5388,0.5707
1775466892.115,359,1,16.01,-2.00,-177.60,0.5387,0.5709
1775466892.165,360,1,7.26,2.65,1.41,0.5376,0.5716
1775466892.215,361,1,7.57,3.23,1.23,0.5364,0.5718
1775466892.265,362,1,16.41,0.68,-178.13,0.5355,0.5717
1775466892.315,363,1,16.25,-1.93,-178.13,0.5354,0.5712
1775466892.365,364,1,16.35,-2.15,-178.11,0.5352,0.5712
1775466892.415,365,1,16.87,-2.36,-178.06,0.5353,0.5720
1775466892.465,366,1,17.15,-1.76,-178.04,0.5352,0.5726
1775466892.515,367,1,17.13,-1.81,-178.04,0.5353,0.5725
1775466892.565,368,1,17.07,-1.13,-177.97,0.5350,0.5726
1775466892.615,369,1,16.66,-3.89,-177.90,0.5362,0.5723
1775466892.665,370,1,16.06,-6.76,-177.40,0.5373,0.5719
1775466892.715,371,1,15.48,-9.24,-176.81,0.5393,0.5713
1775466892.765,372,1,15.66,-8.04,-176.98,0.5397,0.5714
1775466892.815,373,1,16.34,-5.75,-177.06,0.5393,0.5725
1775466892.865,374,1,16.27,-3.53,-177.40,0.5387,0.5721
1775466892.915,375,1,8.31,0.39,1.59,0.5384,0.5726
1775466892.965,376,1,7.26,0.29,1.52,0.5383,0.5712
1775466893.015,377,1,15.71,-3.58,-177.58,0.5383,0.5712
1775466893.065,378,1,15.77,-5.30,-177.34,0.5379,0.5713
1775466893.115,379,1,15.51,-6.05,-177.16,0.5367,0.5709
1775466893.165,380,1,15.02,-2.73,-177.65,0.5358,0.5695
1775466893.215,381,1,15.14,-2.90,-177.57,0.5355,0.5692
1775466893.265,382,1,15.16,-3.93,-177.27,0.5355,0.5695
1775466893.315,383,1,15.45,-5.60,-177.18,0.5356,0.5700
1775466893.365,384,1,16.16,-5.73,-177.61,0.5361,0.5704
1775466893.415,385,1,16.08,-6.41,-177.66,0.5366,0.5704
1775466893.465,386,1,16.43,-5.56,-177.82,0.5367,0.5708
1775466893.515,387,1,16.55,-3.75,-178.06,0.5362,0.5710
1775466893.565,388,1,16.85,-3.46,-177.85,0.5362,0.5717
1775466893.615,389,1,17.48,-2.85,-177.94,0.5361,0.5726
1775466893.665,390,1,8.30,2.51,1.03,0.5359,0.5727
1775466893.715,391,1,7.96,2.40,1.09,0.5359,0.5727
1775466893.765,392,1,16.98,-0.13,-178.20,0.5355,0.5728
1775466893.815,393,1,16.81,0.26,-178.36,0.5355,0.5726
1775466893.865,394,1,16.96,0.14,-178.34,0.5352,0.5732
1775466893.915,395,1,16.42,0.60,-178.32,0.5353,0.5731
1775466893.965,396,1,16.80,-0.72,-177.96,0.5352,0.5729
1775466894.015,397,1,16.53,1.59,-178.11,0.5347,0.5729
1775466894.065,398,1,16.33,3.30,-178.53,0.5344,0.5728
1775466894.115,399,1,16.74,1.56,-178.66,0.5346,0.5730
1775466894.165,400,1,16.77,3.49,-178.87,0.5347,0.5732
1775466894.215,401,1,16.72,4.46,-179.15,0.5347,0.5732
1775466894.265,402,1,16.35,4.39,-179.13,0.5347,0.5724
1775466894.315,403,1,16.42,3.25,-179.00,0.5339,0.5724
1775466894.365,404,1,16.15,0.64,-178.72,0.5336,0.5718
